solar da,solar ac
3.48570044,1.323952076
21.88358997,17.87006325
48.25224123,36.18899815
78.32371814,49.74360635
103.1783414,61.21103443
119.7880549,79.0050673
134.7148652,81.87960046
138.0697057,84.41784542
117.7959127,67.86881
83.52595059,42.516334
47.83261202,24.41671749
15.54236396,7.054010811
0,0.022662901
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
4.503337817,1.779403287
26.60112876,16.72595226
50.50610332,40.09286568
67.89951458,56.94163624
78.44872962,55.87209351
83.38704894,65.10393603
82.30215392,76.39883364
76.92812205,76.83600832
67.23936619,72.55052678
53.36601526,60.50702237
35.42357694,37.462507
12.6356641,11.78324658
0,0.013890165
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
4.867406361,3.779587097
36.28915356,32.11333122
76.22922741,81.87594516
115.4908764,142.3902781
139.9967833,178.432333
145.4724327,195.2248118
143.8852986,190.2864925
137.9147207,185.6296318
121.8671933,171.686099
93.82294948,128.1886807
56.25370753,69.12696655
18.76049595,17.34516121
0.004386368,0.064333397
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
5.314084837,8.937224808
33.8605678,57.41170868
105.6442112,123.1099976
150.8698586,180.817055
179.6203076,217.9769026
189.1672376,233.9593655
178.3570336,236.1861783
160.6456107,210.7386644
134.8669259,180.244634
99.40752701,129.9615044
57.6646559,67.48427174
19.53395884,19.6406938
0.038015189,0.051174293
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
3.922144057,3.258340365
20.57133488,21.61894577
43.62096767,48.97818513
76.37617074,85.96623332
110.2572083,113.5623366
131.0156948,132.8082572
138.9601384,92.91789555
132.9866362,94.15996875
118.597156,87.79754196
91.42579936,84.3557052
58.2904444,56.99500372
20.9924262,16.5965544
0.111121323,0.145481205
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
11.85635271,10.07110094
52.65981001,52.3461847
99.29932993,77.25490647
144.9650762,123.3424751
157.1043496,174.4919124
160.7421108,148.8601709
163.1063632,144.1302041
123.5610624,127.9876388
103.5087811,114.9674364
73.17265998,84.66348202
45.07285548,40.58998738
17.37732791,11.19693539
0.126473611,0.007310613
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
9.976794025,7.989038257
43.56102065,50.31968268
86.78282883,94.97510214
135.4919834,137.8964441
161.0696263,173.6124456
170.5573403,194.5661255
165.2300963,206.0869211
162.520783,180.6993542
142.543801,149.0407431
103.8918572,115.3227322
63.3669343,55.4261461
22.94143572,14.38728705
0.309238944,0.033628821
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
13.23659651,9.981180393
52.55380611,56.08117705
98.53463977,120.7135785
138.3752893,181.7571999
157.4282098,180.0106944
160.7494214,172.7285924
159.8158561,174.4290411
150.3559224,157.442831
125.3404657,149.5122777
94.45604859,100.9032785
58.85263057,56.41600314
22.74551128,20.16413371
0.439367862,0.089920544
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
16.46715655,14.00421091
66.82046805,71.33550284
125.677485,139.5120897
177.4804911,194.4177201
212.760049,228.7191179
231.0709422,247.4138183
233.6859486,247.5424851
222.0788878,234.346097
193.5923518,200.435817
147.4126695,149.5714936
86.95389718,84.22192098
29.428874,23.3332846
0.834872043,0.683542347
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
16.12282666,16.4737361
67.63560143,73.50894819
126.6446791,135.4890591
178.7532689,187.5172322
212.6182231,219.0427901
229.1095046,237.0554103
230.3961726,235.3812798
218.0924103,221.6205123
189.6387722,190.0971476
144.6229395,141.3587506
86.58617333,81.80576327
30.19868158,23.08472374
1.092205633,0.588504374
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
19.69479234,16.58485742
72.64044733,72.44379183
133.2841782,134.6081302
184.1558121,185.4790332
216.1404766,216.2589085
231.1308892,230.9568966
231.7281663,230.3749718
218.9557938,215.5885253
190.4487881,183.200315
146.1055318,132.2541127
88.11555364,74.23562316
31.37715245,21.43618043
1.37000894,0.261719958
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
20.56183108,14.21256339
67.48280961,53.71473151
120.8327415,106.9469625
170.1165103,157.7484146
204.4968627,191.3794292
221.5934631,200.484067
224.5169773,206.5928155
214.7302593,205.3017612
189.6000259,177.1858734
146.9769569,130.8767932
90.70643501,75.15237407
33.84813976,24.15280435
1.736270668,0.722288598
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
20.92151326,14.88587088
66.00679678,53.71180727
117.703799,80.2983148
166.0861692,125.6592084
199.9072596,150.8252638
216.0256999,157.8456458
218.1523574,177.0901044
204.5399953,170.9572308
174.1994878,131.8542222
133.6701785,91.07269674
80.32975044,48.81735164
30.84055343,9.299831229
1.772092674,0.157178187
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0.008041675,0
15.50507983,7.414424049
47.52191095,26.48050364
82.94695001,50.87455823
114.2897426,82.62235878
141.5758758,143.9255069
162.7605711,166.0927487
174.0496203,164.5494782
170.8197913,155.9251477
150.7156046,123.7372482
116.4712296,90.46226053
73.0966296,67.82055995
29.24903291,26.32259439
1.913918572,1.426300663
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0.067257643,0.000731061
15.73243991,5.013618628
43.94921421,19.64361804
70.36465339,34.90890976
90.76053355,51.20061159
112.6068394,65.01182231
134.8120963,78.66073741
151.3742909,92.73878552
157.514475,121.2816132
155.2957039,135.9591316
126.5657245,130.2561221
81.58717593,82.93159772
32.78079021,28.6385967
2.422737261,2.717354978
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0.048981109,0
6.265195632,5.171527876
18.58723442,7.737553159
36.44267644,14.24253691
57.44095113,37.93623474
77.82805855,67.09900241
98.85265146,104.4072555
125.379212,175.4664171
152.8291029,204.953776
154.1757179,147.2628019
123.6334375,102.5467044
78.69071093,52.862314
32.17181612,20.11588367
2.716623917,1.865668524
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0.309970006,0.042401557
19.40456099,7.227272348
51.91047214,31.14028858
86.11463877,52.3176733
115.2562057,78.90564296
130.2846335,115.140698
137.1960874,117.417223
135.2404983,118.1095381
125.0407306,112.3721687
104.8290779,79.02699914
77.82001688,55.78948358
47.81799079,25.37660102
21.9983666,14.79375715
2.127388482,0.675500673
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0.168144107,0.052636416
7.607424241,1.76989949
21.07064977,7.747056956
40.61630559,28.66052854
63.66666945,44.08957799
91.6992163,69.29511066
120.7128475,78.55911989
140.326492,102.410727
147.9777799,112.1338427
140.1166774,89.72827495
111.4195958,58.55581967
69.56706548,35.55809222
29.68328334,22.4274996
3.172075128,1.494289367
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0.77273183,0.135977408
22.03638179,13.53194529
65.11124665,45.53123094
115.0383494,81.53015315
143.6623249,115.5924939
140.839697,117.7666703
130.9520925,165.3141684
123.4214297,215.8751013
116.3608393,226.4981535
107.715308,196.6715822
89.66613473,155.1209802
62.56496002,91.61002682
30.02834429,32.44523306
3.631912707,2.623779128
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0.850955393,0.407932224
20.66271754,23.7945843
55.36254376,64.76179933
100.2687173,115.8542138
143.8940713,157.2235126
171.2028674,199.005861
174.0956771,190.69808
159.8896933,178.5968218
132.6130639,167.9876597
107.7101906,143.556321
80.75157283,90.46006734
53.20225752,57.47384889
25.00668399,21.9566961
3.184503171,2.15370669
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0.568765718,0.082609931
10.32112391,7.069363099
23.44879229,18.69835574
33.45848407,30.90708002
39.78435779,33.2537869
41.26256381,41.84010227
40.60533967,50.54119426
37.26365831,45.87702295
32.10748273,39.05548964
26.51267034,24.12941039
20.2664823,16.103088
13.50635814,11.03829508
6.220600891,5.362334885
0.88239103,0.261719958
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0.199579744,0.053367477
6.629264176,8.224440007
17.50380152,25.72093091
29.63941966,51.90608577
42.09012524,63.02845291
53.958906,84.09837161
64.00880616,90.16910493
68.47047348,111.2375615
70.76015758,127.6016384
69.64455798,114.4154851
64.67260985,98.59020044
52.22409745,72.96357644
27.19328844,32.02048643
4.221879204,4.479212793
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
1.994335319,1.071004854
25.17555916,23.9627284
59.15967633,84.7906867
100.2672551,146.9674531
139.1831121,128.6624084
164.0179966,146.7225476
175.1966555,153.7707099
177.4666009,144.0263934
174.5335829,150.0123236
160.6317205,133.9392091
131.5837295,118.550368
87.76537526,76.78629615
39.11909198,37.35869629
6.010786288,4.344697508
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
2.930093827,2.749521677
34.26776897,37.65696931
89.18217213,98.94768943
146.6479793,154.1303921
189.815689,165.0911947
212.4698176,207.3991762
219.1575667,205.882955
211.7767715,201.1171662
193.2714159,184.8181537
162.1611009,160.1528754
124.2870063,120.5483587
81.50310388,74.79122977
37.75785578,37.10794225
6.411407899,4.873985913
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
3.052912131,2.479028983
31.24044398,32.75300988
75.87173842,85.24686897
121.5945074,148.7592845
157.4055469,166.1124874
179.1502352,141.6402092
187.7431301,150.8428093
182.6366667,133.8397848
168.4650427,125.6723676
148.0318785,122.16108
119.9737445,85.72059671
81.98779754,55.89914278
38.93925089,29.69059396
6.809105264,5.336747738
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
3.317556333,3.773007545
29.33676027,40.77787015
68.0332988,82.10257417
105.6822264,121.8774282
131.5625287,115.9236647
146.2751381,118.6739174
158.1687749,127.2229486
164.415694,134.3756527
165.6058619,123.5596003
152.7742733,121.0827645
121.9673487,94.63077225
83.14579869,70.14606605
40.09578992,33.89785193
7.479488508,6.674589979
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
4.335924772,2.872339981
36.04571013,33.89127238
87.48976514,84.57721679
143.246351,143.0131424
170.7773897,212.4010978
177.4622146,231.7325527
173.5985554,206.1315158
153.0586562,169.7407448
132.3257568,140.9500873
109.9011814,118.2235836
85.90336205,95.85676211
59.22327866,76.21753043
31.75876647,39.33256189
6.590517926,6.552502736
0,0.000731061
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
4.851323012,4.626887183
37.7914846,36.30816115
90.58361671,97.79041934
146.9849986,166.7689804
191.4459558,216.8174394
201.9900534,236.0662843
202.9009558,242.9192532
200.8240106,252.3367853
184.72604,241.0075278
161.0820543,204.6708553
125.5203068,156.656209
82.11280903,95.95618645
39.82164192,37.14595744
8.12209142,5.923058928
0,0.000731061
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
4.93247082,5.47491833
32.73400229,39.61109626
74.05285782,94.21552941
123.9572977,157.1774557
169.9388624,203.9646501
198.7785009,233.5309636
210.1662433,248.6558915
202.7043003,239.9730761
178.2495676,219.8893591
147.6509955,181.4099458
112.9263132,142.2038575
74.01703582,94.28498024
37.2885144,41.22527968
7.954678375,7.037196401
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
5.023122426,3.393586712
31.45245177,26.25679887
68.55308341,64.64629164
106.2831589,113.6025449
132.8820944,165.4508769
145.8460051,174.2959879
149.0356257,141.9779595
140.1678517,128.8159313
125.665788,131.5055059
108.9581123,101.7271846
89.17486152,100.0610958
63.26019935,71.35597256
34.27507958,29.11817293
8.193735431,6.958972838
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
5.56264569,5.954494565
33.53085914,35.97552824
72.97308023,83.99017454
120.2369265,143.39037
166.1431919,196.3608811
195.0968761,215.0585058
200.1587447,204.3652717
192.7647904,196.9281847
178.8154091,170.697704
155.2116318,138.0777473
122.0389927,109.8149162
82.58215041,72.84587556
42.17419729,38.42165947
9.794028691,8.619944189
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
6.641692219,6.502790566
36.66857439,38.2074585
77.33239897,90.33505585
127.0752743,147.8980942
163.6181061,192.7487071
185.0572108,218.2166908
184.6266156,224.9256406
179.9894936,208.5425561
169.9045025,206.049637
150.7017144,179.7270426
123.4550585,156.0304205
85.56341853,102.57814
42.67789855,45.83754564
9.300562291,8.956963464
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
6.688480144,7.512386268
40.94820744,47.60159664
93.20739583,112.3261118
148.0391891,168.2859327
191.0899289,222.1008196
224.8554587,256.9644036
242.0865744,270.9481448
244.6021564,270.6191672
232.5959361,255.3399853
201.3781551,221.9750771
155.9507348,175.202504
104.5790549,112.828351
46.39388331,49.34079155
8.112587623,9.446774557
0,0.002924245
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
6.273968368,9.420456349
43.62462298,54.06783414
107.0536975,120.4438169
167.5716858,184.9424341
218.6575207,232.1836175
250.9492309,260.6379868
269.2235711,273.2977759
268.650419,270.2419395
252.5020052,253.8661656
216.8474129,220.4705528
166.4458513,174.1256506
108.8082447,111.7368764
46.35586812,49.46360986
7.900579836,9.362702504
0,0.002193184
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
7.132965435,10.2721428
41.3232419,46.26814076
95.05917419,110.7331292
152.6075913,174.9583295
203.8462181,220.3214163
238.3727828,249.2158845
253.4136387,267.4982663
250.247412,262.8092389
233.9096534,247.386769
198.4224741,221.4326296
150.1921647,177.9900409
98.13109392,116.2745741
43.28979689,52.20216561
8.912368722,9.424111656
0,0.002193184
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
7.3435111,9.28374788
41.17702964,44.64079824
90.42936277,88.42479259
138.8819148,108.5011989
184.4482367,188.7739266
224.0447117,252.7556835
247.0183141,275.3323196
251.2043713,273.9096742
239.2873405,258.9806707
207.1908237,226.3146572
161.6332746,179.0032919
108.0706038,117.9954925
47.32013802,52.43391206
8.68647077,10.8299426
0,0.003655307
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
7.622045468,11.49155311
47.05768701,56.06290052
111.9715471,121.2867306
172.9705737,186.0997042
224.5820418,231.4430524
256.1770505,262.8911178
275.4573311,276.2402978
273.9359924,274.6085689
254.561405,259.6678684
220.6204204,223.8875335
169.6917637,168.992138
111.398395,104.187206
48.83928348,47.84650218
8.907982354,12.37759945
0,0.002924245
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
8.763963271,13.65257041
43.26859611,51.37314206
97.29549081,111.0131257
156.4390838,161.5411608
209.5506897,216.5257459
243.0778935,252.1986147
259.8104254,265.1332829
258.9338828,263.6346072
244.0107278,248.6683196
209.4088638,214.0489101
161.5660169,164.1517809
107.3249213,108.6846953
47.84869537,51.20499795
9.519149629,11.35484464
0,0.016814411
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
9.427035901,11.45792429
46.25571272,48.57537033
100.2804142,102.2864465
155.6897459,148.2833636
201.9067124,178.2013176
229.2293987,216.9154016
240.0432579,237.040789
235.1356432,233.8723692
208.6938858,211.9112868
158.2842826,169.4746384
109.0853169,115.6604826
64.67334091,73.20921304
31.89766812,34.78536039
8.991323346,7.279177702
0,0.008041675
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
6.23668424,4.798686596
23.52994009,15.63667087
42.91622455,29.99471547
59.60196843,40.57609722
76.86232653,64.87876914
93.07580479,72.80054976
110.3332386,63.86040071
126.6497966,70.81571824
136.2756811,82.9396394
138.4111113,89.5930286
125.2476209,86.36758599
93.22274812,72.32755308
47.70102098,39.68712664
11.36215525,12.11222418
0.004386368,0.045325803
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
10.15955936,9.930006099
40.21495292,39.51020979
80.98624351,79.21634402
125.2169163,102.1460828
160.7004403,127.2463426
182.5511325,148.0962118
186.5522312,138.6289676
179.3527392,135.4890591
165.5078996,132.9120679
143.9635221,116.0552557
115.8768767,86.010097
79.89403788,55.44661581
41.25817744,33.65440851
11.4557311,11.76935642
0.028511392,0.080416747
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
10.9491056,14.64388958
47.2638463,57.70194003
101.2483394,115.2847171
157.6526456,152.9775084
206.2981978,168.5666603
229.6629181,178.1011622
228.8836067,184.6236914
219.2452941,174.9254317
198.1051935,168.1360651
166.3127982,163.5135643
130.7298499,132.6218366
89.50091487,96.32025499
44.56696104,50.53753896
11.54711377,14.53642356
0.072375072,0.135977408
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
11.168424,14.07293068
47.05037639,55.88817686
101.6314156,107.7423573
153.139804,148.9793339
185.9052419,155.4411851
205.0853671,153.8752517
205.2615529,147.7153289
198.4056597,154.0711761
188.5275589,165.0670697
172.4332437,174.2148401
145.3847054,145.4256448
105.8335561,103.9510732
51.1530926,55.37570286
11.75473519,14.66216611
0.136708469,0.116238752
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0.021200779,0.023393963
12.64589895,15.14174235
46.20380737,56.24639691
90.32774524,117.5042193
135.6250366,170.2305559
177.3569417,206.8055544
192.8393587,229.1657964
181.6877491,207.8575517
159.1674047,194.0733902
134.927604,171.5340382
110.5547502,121.8123637
73.68367185,98.43521543
50.55289124,75.38850688
29.66793105,40.51176382
10.22389276,10.62524543
0.102348587,0.005117429
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0.015352288,0.002924245
4.898841999,4.831584356
16.87728196,18.2831129
29.51879454,36.97781333
46.92902021,57.82329621
79.53362464,91.55665934
115.2854481,98.91625379
134.7704259,126.976581
143.7215408,133.3916442
143.3889079,126.5562207
136.0176165,109.9545489
117.9428561,106.9732808
88.00735657,70.87639633
51.09533875,26.05356382
13.22636165,6.567855024
0.273416939,0.117700875
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0.091382667,0.037284128
11.03098447,9.168240189
33.70046537,26.78535621
61.75128876,60.46023444
97.31742265,117.7878711
136.9943144,157.6723843
167.4920001,181.1708887
183.5534176,194.1114054
192.4445856,219.4806958
188.4771157,212.677439
168.7084862,194.4140648
135.9269649,163.8717844
92.65617559,104.7559717
47.21047882,49.46945835
14.11313905,13.0647971
0.391848875,0.174723659
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0.184227456,0.062140213
13.47565357,18.13982488
42.18150791,59.29199843
80.57173174,118.8734971
110.6746443,164.7337057
126.7126678,190.9049704
130.4856754,154.7020821
116.3118582,135.6191881
99.26350792,112.864173
84.12907619,98.43594649
69.18398934,76.08740152
54.18699713,53.03776872
40.25589235,34.41617442
25.15655156,17.23257776
9.102444669,8.880202024
0.283651798,0.445216352
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0.270492694,0.038015189
13.85361228,10.89646918
43.51057741,41.9490304
81.40587272,97.02207387
121.4928899,143.6725597
161.769252,190.805546
196.8711619,205.1570111
218.5668691,230.1103276
229.4860012,237.028361
225.3343039,223.6711394
198.8720768,203.1436682
156.8630994,167.0270451
109.0692336,119.073808
55.89037004,62.73529731
14.53057507,17.92269966
0.793932609,0.642602913
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0.395504182,0.791739425
12.45655407,15.70392851
34.48635631,29.25341928
53.0816324,40.18205516
64.81882211,65.21871266
68.93396636,80.23836777
68.37909081,79.97372357
65.94611869,74.42643016
68.10859812,83.90975779
68.70953053,99.28690189
68.10786706,122.4111029
69.2943796,111.1549516
65.92784216,81.65297145
44.01208549,36.246752
15.06059454,12.15170149
0.740565131,0.951110795
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0.562186166,0.400621611
15.3128107,21.52536992
43.2064559,53.31630309
72.93945141,99.11510247
107.9982287,119.5548463
147.4616506,145.5338419
182.0978745,179.0222995
195.8601041,148.0355338
202.3957924,187.9134674
198.1022692,181.6343816
172.2658306,158.1059036
131.7855024,116.7314874
83.54130288,68.24896189
41.56668533,37.4076774
14.62999942,11.46742808
0.714246923,0.165219861
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0.276341184,0.034359883
6.46112007,5.525361562
21.02386184,21.72714285
44.042059,47.6476535
69.21396285,47.92545681
91.79790958,77.77396001
128.8290904,146.0777515
161.3386569,187.0332696
169.8131198,181.2030554
166.4487756,183.1096634
147.4609195,173.9640861
113.650795,139.6795027
77.07798962,94.61761315
42.09451161,44.04790749
15.19730301,14.00347985
0.949648673,0.954035041
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0.755186358,0.212738848
15.92909541,13.10208123
45.61310981,50.53022834
81.87228985,92.90619856
114.2012842,106.0667647
140.1927078,116.2204756
149.4771867,135.4218015
135.2880173,146.3621344
124.3805822,110.8252429
119.72957,73.46069814
100.9266725,69.4135426
76.41345487,79.64620809
53.42596229,42.33941716
31.50947455,20.18314131
12.22480763,10.61501057
0.837065227,0.910902422
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
1.272046721,0.327515478
19.0375682,20.83963439
64.03804861,64.43135961
118.4838415,123.8564112
170.1647603,166.3910217
200.4826049,168.265463
197.2864048,150.982442
193.1749158,153.8927972
183.5212509,144.7413714
163.9580496,158.4385365
137.9775919,144.0782988
111.4605352,108.4507557
80.67773563,75.25326053
51.06536524,42.61575834
18.08718846,15.92178479
1.419721111,0.649913526
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
1.270584598,1.109751105
18.28749927,20.53624393
50.97325151,50.48928891
88.15722414,81.1755884
116.8557679,129.1317498
131.1706798,165.0210128
136.9716515,149.2637168
135.1286459,140.6320756
138.6976873,131.7621085
137.3115951,82.08064233
131.1231609,100.3462098
116.7197905,105.2377411
89.07251293,79.55555648
52.75046161,44.58012014
17.66755926,17.42630902
1.645619063,1.130951884
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
1.551312151,0.44960272
20.25113001,17.11707007
55.98175271,62.52402059
97.6303169,109.6263023
134.6461454,154.2217748
163.3410338,160.8561564
180.387922,142.0159747
175.6192089,130.1135652
155.8900567,145.5696639
142.8208733,133.2812539
127.3801268,128.2296201
109.6021773,97.73778292
78.75065796,65.17411792
46.95899373,29.10062746
18.61062838,10.59673404
1.643425879,1.241342145
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
1.284474764,0.660148385
17.01910785,14.3580446
40.63092682,33.01984727
58.05942902,58.22830419
64.5051968,56.64701852
69.00487931,89.51992247
72.3421743,112.3750929
71.4780598,95.37499269
74.52950981,84.91935349
83.59028399,85.97354393
92.80165679,90.99885954
90.77515478,93.48958551
77.31339137,76.605724
50.05065211,54.97508125
18.52582526,17.33931272
1.95632013,1.23330047
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
1.790369207,2.082062679
21.03775201,17.94609363
56.44378347,55.63011221
98.16618486,97.08275197
130.0967507,122.3591976
143.5102641,143.4049913
147.5596128,151.3545522
144.4343256,137.0315986
143.5702111,171.1538863
138.0726299,143.8553251
126.0166974,155.0507983
107.6860656,120.826893
82.01265363,95.58919366
48.17913509,47.43345253
19.03903032,15.74998538
2.019922466,2.267021197
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0.772000769,0.355295808
7.958333681,10.57041583
19.43672769,26.99224657
31.42686462,43.53762668
45.62407573,53.95232645
68.70368204,66.18590681
95.83409921,86.16654413
116.4229796,107.643664
129.563076,130.362126
135.356006,135.2448847
132.316984,129.2911212
116.2292483,117.0092907
89.21726307,91.1055945
52.7884768,52.33741196
19.48351561,15.79019375
2.409578157,1.284474764
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
1.676323639,0.884584214
17.08928974,16.68428176
43.27371354,46.00934505
77.22639507,69.28268262
114.4089056,119.3187135
145.237031,173.2213278
164.9186642,190.9078946
166.6234992,208.4526356
158.2513848,212.3747796
144.3575642,213.7396711
125.4603598,193.8482233
105.0483963,155.2569576
77.35213762,111.9247592
47.04087259,59.09680505
18.65449206,19.92288347
2.481953229,2.07694525
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
2.201225677,2.927900642
19.96601609,24.82391866
47.6023277,49.23844296
76.87109927,81.65735782
101.9209159,95.5146254
122.5353834,117.9618637
134.6307931,132.0479534
130.468861,160.5498417
125.654091,157.9246004
117.5056814,124.0399076
102.7967274,104.4862101
84.94347852,100.1181186
66.10549006,78.92538161
42.10693965,50.17200829
17.60395692,25.47894961
2.413233463,3.358495768
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
2.618661698,2.63035868
21.67596855,22.52911713
56.45986682,64.95772377
98.39793131,122.2107921
137.3963982,167.0453216
162.8482985,192.152161
173.7411124,176.4350734
161.4417365,169.9410556
136.0702529,147.5852
111.7069029,111.100122
87.08256398,83.04052586
64.6601818,71.21633985
44.2255554,51.97407448
27.93458463,34.87089457
12.10418251,16.55853921
1.742119159,2.229006007
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
2.941790808,2.886961208
23.19657613,21.39816524
59.15675208,50.46443282
101.9954841,100.5209334
137.966626,134.1146638
164.1086482,148.0070224
189.6197646,150.1526874
201.2085488,162.9447986
199.9138392,184.714343
189.2184119,190.4963071
171.6875611,176.6112592
142.1599938,141.3982279
102.6417423,116.9829725
60.5801285,68.05815488
21.91794985,23.44952335
3.60047707,2.775839885
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
1.339304364,0.477383051
9.076126461,7.200954139
21.10135434,14.41872269
32.34361554,29.22637001
42.6676637,42.85700858
52.01208967,54.14898194
59.60927905,68.93396636
62.88808913,71.69810927
66.35697516,77.87338435
66.95352121,74.75321458
62.79743753,72.53078813
54.23451612,54.16287211
41.86349623,46.83617542
27.74743293,38.16798118
12.44997452,12.39587598
2.023577772,1.274239905
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
3.282465389,1.594444769
24.49201681,24.73472917
69.95964541,73.61714527
124.3469534,137.1302918
159.9255153,155.9967917
177.1442029,160.3283301
182.2375072,185.4578324
171.7723642,177.538976
162.7481431,182.3515528
148.0355338,172.7980433
128.9212041,142.1314824
107.071243,112.0512328
80.48473544,73.29767147
50.74442931,43.84394138
21.0757672,15.19218558
3.427215534,0.693777206
0,0.000731061
0,0
0,0
0,0
0,0
0,0
0,0
0,0
1.381705921,1.005940396
8.655766194,10.52289684
19.80810684,24.99498701
31.47950104,37.52464721
46.06125041,53.0852877
64.70623867,75.079999
85.13063022,115.0566259
100.730748,120.6375481
118.8098948,173.105089
127.6374604,170.7064768
117.5064125,137.3174435
99.43311415,87.42616281
74.10403212,51.58295666
44.22116903,25.65732858
19.80079623,11.04560569
3.283196451,2.773646701
0,0.000731061
0,0
0,0
0,0
0,0
0,0
0,0
0,0
2.294070466,1.412410497
15.64763679,10.08206686
38.13581449,30.2608218
71.2587414,66.54924429
104.4065244,106.4900492
128.430662,113.2070407
136.2786054,131.0858767
124.6108665,99.44481114
112.7004152,111.1286334
100.0654822,111.5482626
92.81042953,90.52220755
86.88152211,70.41509663
71.90134432,48.98988211
46.91001262,40.59144951
20.54867197,17.77575634
3.731337049,3.150874349
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
1.88540718,3.527370936
12.03034531,22.90634478
30.6161176,53.62919734
